135,Kuratahi,,Te Karere,Tribal,175.722045267,-39.6510328948,"Kuratahi Station, Ruanui Rd., Taihape",Ngāti Rangi,"Ngāti Parenga, Ngāti Rangituhia",,TKM,Te Tai Hauāuru,6189,"Kuratahi | Te Karere | Ngati Rangi | Ngati Parenga, Ngati Rangituhia | Kuratahi Station, Ruanui Rd., Taihape | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Kuratahi - GIS_MID=135"">Send feedback on Kuratahi</a>","<a href=""https://www.google.com/maps/place/-39.6510328948341,175.7220452671708/data=!3m1!1e3"">View location on Google Maps</a>"
136,Kutarere,,Te Poho o Tamaterangi,Tribal,177.145464,-38.046954,"435 SH2, Kutarere, Opotiki","Tūhoe, Whakatōhea","Te Ūpokorehe, Tūranga Pikitoi",,"EBOP, F/S, R/O, TKM",Waikato-Waiariki,4871,"Kutarere | Te Poho o Tamaterangi | Tuhoe, Whakatohea | Te Upokorehe, Turanga Pikitoi | 435 SH2, Kutarere, Opotiki | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Kutarere - GIS_MID=136"">Send feedback on Kutarere</a>","<a href=""https://www.google.com/maps/place/-38.0469540000000,177.1454640000000/data=!3m1!1e3"">View location on Google Maps</a>"
137,Kutaroa,,Tauaiti,Tribal,176.076437273,-37.6172804437,"Matakana Island, Tauranga",Ngāi Te Rangi,Ngāti Tauaiti,,"EBOP, TKM",Waikato-Waiariki,6221,"Kutaroa | Tauaiti | Ngai Te Rangi | Ngati Tauaiti | Matakana Island, Tauranga | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Kutaroa - GIS_MID=137"">Send feedback on Kutaroa</a>","<a href=""https://www.google.com/maps/place/-37.6172804437203,176.0764372728994/data=!3m1!1e3"">View location on Google Maps</a>"
1013,Lynfield College,Te Ringa Awhina,Te Ringa Awhina,Institutional,174.715762,-36.91951,"191 White Swan Rd., Mt. Roskill, Auckland",,,,"Pat Park, TKM",Tāmaki Makaurau,6324,"Lynfield College | Te Ringa Awhina | Te Ringa Awhina | 191 White Swan Rd., Mt. Roskill, Auckland | Tamaki Makaurau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Lynfield College - GIS_MID=1013"">Send feedback on Lynfield College</a>","<a href=""https://www.google.com/maps/place/-36.9195100000000,174.7157620000000/data=!3m1!1e3"">View location on Google Maps</a>"
139,Māhanga (Rongomaiwahine),,Te Poho o Rongomaiwahine,Tribal,177.885817,-39.010026,"728 Mahanga Rd., Nūhaka","Ngāti Kahungunu, Te Wairoa iwi and hapu","Ngāi Tū, Rongomaiwahine","kahungunu.iwi.nz, Wairoa DC","TKM, WWW",Ikaroa-Rāwhiti,5158,"Mahanga (Rongomaiwahine) | Te Poho o Rongomaiwahine | Ngati Kahungunu, Te Wairoa iwi and hapu | Ngai Tu, Rongomaiwahine | 728 Mahanga Rd., Nuhaka | Ikaroa-Rawhiti","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Māhanga (Rongomaiwahine) - GIS_MID=139"">Send feedback on Māhanga (Rongomaiwahine)</a>","<a href=""https://www.google.com/maps/place/-39.0100260000000,177.8858170000000/data=!3m1!1e3"">View location on Google Maps</a>"
143,Mahimaru,,Te Whakamomoringa,Tribal,173.272461034,-35.0457847915,"6083 SH10, Awanui, Kaitaia",Ngāi Takoto,,,"F/S, TKM",Te Taitokerau,4588,"Mahimaru | Te Whakamomoringa | Ngai Takoto | 6083 SH10, Awanui, Kaitaia | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mahimaru - GIS_MID=143"">Send feedback on Mahimaru</a>","<a href=""https://www.google.com/maps/place/-35.0457847914620,173.2724610343949/data=!3m1!1e3"">View location on Google Maps</a>"
141,Māhuri,,Mahuri,Tribal,173.650795,-35.471856,"154 Ramsey Rd., Tāheke, Kaikohe",Ngāpuhi,"Ngāti Pākau, Te Māhurehure",whakapapa.maori.org.nz,"TKM, WWW",Te Taitokerau,6412,"Mahuri | Mahuri | Ngapuhi | Ngati Pakau, Te Mahurehure | 154 Ramsey Rd., Taheke, Kaikohe | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Māhuri - GIS_MID=141"">Send feedback on Māhuri</a>","<a href=""https://www.google.com/maps/place/-35.4718560000000,173.6507950000000/data=!3m1!1e3"">View location on Google Maps</a>"
142,Mai Uenuku ki te Whenua,Ranui,,,174.975584,-37.798569,"319 Ohautira Rd., Raglan",Waikato,,,TKM,Waikato-Waiariki,0,"Mai Uenuku ki te Whenua | Ranui | Waikato | 319 Ohautira Rd., Raglan | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mai Uenuku ki te Whenua - GIS_MID=142"">Send feedback on Mai Uenuku ki te Whenua</a>","<a href=""https://www.google.com/maps/place/-37.7985690000000,174.9755840000000/data=!3m1!1e3"">View location on Google Maps</a>"
144,Makahae (Te Kahika),,Makahae,Tribal,176.341563,-37.792678,"20 Te Kahika Road West, Te Puke",Tapuika,Ngāti Tuheke,"Western BOP DC, whakapapa.maori.org.nz","F/S, MFish, TKM, WWW",Waikato-Waiariki,5678,"Makahae (Te Kahika) | Makahae | Tapuika | Ngati Tuheke | 20 Te Kahika Road West, Te Puke | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Makahae (Te Kahika) - GIS_MID=144"">Send feedback on Makahae (Te Kahika)</a>","<a href=""https://www.google.com/maps/place/-37.7926780000000,176.3415630000000/data=!3m1!1e3"">View location on Google Maps</a>"
145,Mākaranui,,No wharenui,Tribal,175.322550016,-39.4289276502,"350 Raetihi-Ohākune Rd., Raetihi","Te Korowai o Wainuiārua (Central Whanganui), Whanganui Iwi / Te Atihaunui a Pāpārangi","Ngāti Atamira, Ngāti Hinekura, Ngāti Maringi, Ngāti Pare, Ngāti Rangi ki Manganui-o-te-Ao, Ngāti Tamakana, Ngāti Tara, Ngāti Tauengarero, Ngāti Tukaiora, Ngāti Uenuku, Patutokotoko",,TKM,Te Tai Hauāuru,6195,"Makaranui | No wharenui | Te Korowai o Wainuiarua (Central Whanganui), Whanganui Iwi / Te Atihaunui a Paparangi | Ngati Atamira, Ngati Hinekura, Ngati Maringi, Ngati Pare, Ngati Rangi ki Manganui-o-te-Ao, Ngati Tamakana, Ngati Tara, Ngati Tauengarero, Ng","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mākaranui - GIS_MID=145"">Send feedback on Mākaranui</a>","<a href=""https://www.google.com/maps/place/-39.4289276502459,175.3225500162848/data=!3m1!1e3"">View location on Google Maps</a>"
146,Makaurau,,Tāmaki Makaurau,Tribal,174.765136,-36.983458,"8 Ruaiti Rd., Humatao, Māngere",Waikato,"Ngāti Paretaua, Ngāti Te Ata, Te Ākitai","Manukau CC, whakapapa.maori.org.nz","F/S, MFish, TKM, WWW",Tāmaki Makaurau,5085,"Makaurau | Tamaki Makaurau | Waikato | Ngati Paretaua, Ngati Te Ata, Te Akitai | 8 Ruaiti Rd., Humatao, Mangere | Tamaki Makaurau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Makaurau - GIS_MID=146"">Send feedback on Makaurau</a>","<a href=""https://www.google.com/maps/place/-36.9834580000000,174.7651360000000/data=!3m1!1e3"">View location on Google Maps</a>"
147,Maketū,,Auau ki te Rangi,Tribal,174.813312,-38.074191,"614 Kaora St., Kāwhia","Maniapoto, Waikato","Apakura, Hikairo, Ngāti Mahuta, Ngāti Te Weehi",Otorohanga DC,"F/S, MFish, TKM",Waikato-Waiariki,4664,"Maketu | Auau ki te Rangi | Maniapoto, Waikato | Apakura, Hikairo, Ngati Mahuta, Ngati Te Weehi | 614 Kaora St., Kawhia | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Maketū - GIS_MID=147"">Send feedback on Maketū</a>","<a href=""https://www.google.com/maps/place/-38.0741910000000,174.8133120000000/data=!3m1!1e3"">View location on Google Maps</a>"
148,Mākirikiri,Makirikiri Aotea Marae,Aotea Tuatoru,Tribal,176.088824,-40.220131,"23 Makirikiri Road, Dannevirke","Ngāti Kahungunu, Rangitāne","Ngāti Mutuahi, Ngāti Pakapaka, Ngāti Te Rangiwhakaewa","Tararua DC, kahungunu.iwi.nz","F/S, MFish, TKM, WWW",Ikaroa-Rāwhiti,4908,"Makirikiri | Makirikiri Aotea Marae | Aotea Tuatoru | Ngati Kahungunu, Rangitane | Ngati Mutuahi, Ngati Pakapaka, Ngati Te Rangiwhakaewa | 23 Makirikiri Road, Dannevirke | Ikaroa-Rawhiti","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mākirikiri - GIS_MID=148"">Send feedback on Mākirikiri</a>","<a href=""https://www.google.com/maps/place/-40.2201310000000,176.0888240000000/data=!3m1!1e3"">View location on Google Maps</a>"
437,Makomako,,Rangimarie,Tribal,175.338213,-37.233182,"427 Back Miranda Rd., Waitakaruru",Ngāti Paoa,"Matekiwaho, Ngamuri, Ngāti Horowhenua, Ngāti Huia, Ngāti Hura, Ngāti Huruhuru, Ngāti Kahu, Ngāti Kauahi, Ngāti Kohua, Ngāti Koura, Ngāti Mahia, Ngāti Ngamuri, Ngāti Omakau, Ngāti Parengaherehere, Ngāti Rapu, Ngāti Rauwhea, Ngāti Ringatahu,",,TKM,Waikato-Waiariki,5383,"Makomako | Rangimarie | Ngati Paoa | Matekiwaho, Ngamuri, Ngati Horowhenua, Ngati Huia, Ngati Hura, Ngati Huruhuru, Ngati Kahu, Ngati Kauahi, Ngati Kohua, Ngati Koura, Ngati Mahia, Ngati Ngamuri, Ngati Omakau, Ngati Parengaherehere, Ngati Rapu, Ngati Rau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Makomako - GIS_MID=437"">Send feedback on Makomako</a>","<a href=""https://www.google.com/maps/place/-37.2331820000000,175.3382130000000/data=!3m1!1e3"">View location on Google Maps</a>"
936,Makoura College,,Kōhanga Matauranga,Institutional,175.666708,-40.961973,"Makoura College, Makora Rd., Masterton",,,,"Pat Park, TKM",Ikaroa-Rāwhiti,6376,"Makoura College | Kohanga Matauranga | Makoura College, Makora Rd., Masterton | Ikaroa-Rawhiti","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Makoura College - GIS_MID=936"">Send feedback on Makoura College</a>","<a href=""https://www.google.com/maps/place/-40.9619730000000,175.6667080000000/data=!3m1!1e3"">View location on Google Maps</a>"
167,Mana Ariki,Manu Ariki,,,175.228795,-38.818951,"476 Ongarue Back Rd, Taumarunui",Ngati Maniapoto,,,"F/S, WWW",Te Tai Hauāuru,0,"Mana Ariki | Manu Ariki | Ngati Maniapoto | 476 Ongarue Back Rd, Taumarunui | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mana Ariki - GIS_MID=167"">Send feedback on Mana Ariki</a>","<a href=""https://www.google.com/maps/place/-38.8189510000000,175.2287950000000/data=!3m1!1e3"">View location on Google Maps</a>"
911,Mana College,,Te Mana Whenua o Ngāti Toa,Institutional,174.83252,-41.128309,"Mana College, 1 Awarua St., Elsdon, Porirua",,,,"Pat Park, TKM",Te Tai Hauāuru,6392,"Mana College | Te Mana Whenua o Ngati Toa | Mana College, 1 Awarua St., Elsdon, Porirua | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mana College - GIS_MID=911"">Send feedback on Mana College</a>","<a href=""https://www.google.com/maps/place/-41.1283090000000,174.8325200000000/data=!3m1!1e3"">View location on Google Maps</a>"
149,Manaia,,Te Kou o Rehua,Tribal,175.474735,-36.853597,"17 Marae Road, Manaia","Ngāti Maru (Hauraki), Ngāti Pūkenga, Ngāti Pūkenga ki Waiau","Ngāti Hape, Ngāti Hauauru, Ngāti Hikairo, Ngāti Hinemotu, Ngāti Karaua, Ngāti Kiorekino, Ngāti Kohokino, Ngāti Kotinga, Ngāti Kuriuaua, Ngāti Matau, Ngāti Naunau, Ngāti Pākira, Ngāti Pū, Ngāti Rautao, Ngāti Tāhae, Ngāti Te Aute, Ngāti",,"F/S, TKM",Waikato-Waiariki,5386,"Manaia | Te Kou o Rehua | Ngati Maru (Hauraki), Ngati Pukenga, Ngati Pukenga ki Waiau | Ngati Hape, Ngati Hauauru, Ngati Hikairo, Ngati Hinemotu, Ngati Karaua, Ngati Kiorekino, Ngati Kohokino, Ngati Kotinga, Ngati Kuriuaua, Ngati Matau, Ngati Naunau, Nga","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Manaia - GIS_MID=149"">Send feedback on Manaia</a>","<a href=""https://www.google.com/maps/place/-36.8535970000000,175.4747350000000/data=!3m1!1e3"">View location on Google Maps</a>"
956,Mangaemiemi (Otaraua),Otaraua Marae,Te Ahi Kaa Roa,Tribal,174.268713,-39.053457,"118 Tikorangi Road, Tikorangi",Te Atiawa (Taranaki),Otaraua,,"NPDC, TKM",Te Tai Hauāuru,4929,"Mangaemiemi (Otaraua) | Otaraua Marae | Te Ahi Kaa Roa | Te Atiawa (Taranaki) | Otaraua | 118 Tikorangi Road, Tikorangi | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangaemiemi (Otaraua) - GIS_MID=956"">Send feedback on Mangaemiemi (Otaraua)</a>","<a href=""https://www.google.com/maps/place/-39.0534570000000,174.2687130000000/data=!3m1!1e3"">View location on Google Maps</a>"
150,Mangahanea,,Hinetapora,Tribal,178.343403,-37.888052,"227 Tuparoa Road, Ruatōria",Ngāti Porou,"Ngāti Uepōhatu, Te Whānau a Hinetapora",Gisborne DC,"MFish, TKM",Ikaroa-Rāwhiti,5759,"Mangahanea | Hinetapora | Ngati Porou | Ngati Uepohatu, Te Whanau a Hinetapora | 227 Tuparoa Road, Ruatoria | Ikaroa-Rawhiti","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangahanea - GIS_MID=150"">Send feedback on Mangahanea</a>","<a href=""https://www.google.com/maps/place/-37.8880520000000,178.3434030000000/data=!3m1!1e3"">View location on Google Maps</a>"
151,Mangaiti,,Tau te Rangimarie,Tribal,173.766019,-35.105864,"142 Omaunu Rd., Kāeo",Ngāpuhi / Ngāti Kahu ki Whaingaroa,"Ngāti Pākahi, Ngāti Uru",,"F/S, TKM",Te Taitokerau,4616,"Mangaiti | Tau te Rangimarie | Ngapuhi / Ngati Kahu ki Whaingaroa | Ngati Pakahi, Ngati Uru | 142 Omaunu Rd., Kaeo | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangaiti - GIS_MID=151"">Send feedback on Mangaiti</a>","<a href=""https://www.google.com/maps/place/-35.1058640000000,173.7660190000000/data=!3m1!1e3"">View location on Google Maps</a>"
152,Mangakāretu,,Ngā Hau e Maha,Tribal,175.732461,-38.060592,"283 Arapuni Rd., Putāruru",Raukawa,Ngāti Ahuru,whakapapa.maori.org.nz,"TKM, WWW",Waikato-Waiariki,6078,"Mangakaretu | Nga Hau e Maha | Raukawa | Ngati Ahuru | 283 Arapuni Rd., Putaruru | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangakāretu - GIS_MID=152"">Send feedback on Mangakāretu</a>","<a href=""https://www.google.com/maps/place/-38.0605920000000,175.7324610000000/data=!3m1!1e3"">View location on Google Maps</a>"
153,Mangamaunu,,Hohepa,Institutional,173.750322,-42.308994,"1137 SH1, Kaikōura",,,whakapapa.maori.org.nz (Mangamanu Marae),"F/S, TKM, WWW",Te Waipounamu,6433,"Mangamaunu | Hohepa | 1137 SH1, Kaikoura | Te Waipounamu","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangamaunu - GIS_MID=153"">Send feedback on Mangamaunu</a>","<a href=""https://www.google.com/maps/place/-42.3089940000000,173.7503220000000/data=!3m1!1e3"">View location on Google Maps</a>"
154,Mangamingi,,Tamakana,Tribal,175.322224,-39.429404,"350 Raetihi-Ohākune Rd., Raetihi","Te Korowai o Wainuiārua (Central Whanganui), Whanganui Iwi / Te Atihaunui a Pāpārangi","Ngāti Atamira, Ngāti Hinekura, Ngāti Maringi, Ngāti Pare, Ngāti Rangi ki Manganui-o-te-Ao, Ngāti Tamakana, Ngāti Tara, Ngāti Tauengarero, Ngāti Tukaiora, Ngāti Uenuku, Patutokotoko",,TKM,Te Tai Hauāuru,6197,"Mangamingi | Tamakana | Te Korowai o Wainuiarua (Central Whanganui), Whanganui Iwi / Te Atihaunui a Paparangi | Ngati Atamira, Ngati Hinekura, Ngati Maringi, Ngati Pare, Ngati Rangi ki Manganui-o-te-Ao, Ngati Tamakana, Ngati Tara, Ngati Tauengarero, Ngat","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangamingi - GIS_MID=154"">Send feedback on Mangamingi</a>","<a href=""https://www.google.com/maps/place/-39.4294040000000,175.3222240000000/data=!3m1!1e3"">View location on Google Maps</a>"
259,Mangamuka,,Ngāpuhi,Tribal,173.540428941,-35.2095583391,"9 Iwitaua Rd., Mangamuka",Ngāpuhi,"Kōhatutaka, Te Uri Māhoe",whakapapa.maori.org.nz,"F/S, TKM, WWW",Te Taitokerau,5554,"Mangamuka | Ngapuhi | Ngapuhi | Kohatutaka, Te Uri Mahoe | 9 Iwitaua Rd., Mangamuka | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangamuka - GIS_MID=259"">Send feedback on Mangamuka</a>","<a href=""https://www.google.com/maps/place/-35.2095583390600,173.5404289409340/data=!3m1!1e3"">View location on Google Maps</a>"
156,Mangapapapa,,Te Oranga Wairua,Tribal,174.8941778,-39.2289316,"Mangapapapa, Whanganui River",Whanganui Iwi / Te Atihaunui a Pāpārangi,Ngāti Kaponga / Taumata Māhoe,,TKM,Te Tai Hauāuru,5824,"Mangapapapa | Te Oranga Wairua | Whanganui Iwi / Te Atihaunui a Paparangi | Ngati Kaponga / Taumata Mahoe | Mangapapapa, Whanganui River | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangapapapa - GIS_MID=156"">Send feedback on Mangapapapa</a>","<a href=""https://www.google.com/maps/place/-39.2289316000000,174.8941778000000/data=!3m1!1e3"">View location on Google Maps</a>"
456,Mangapeehi,,Rereahu,Tribal,175.312215,-38.517199,"2769 SH30, Mangapeehi","Maniapoto, Rereahu","Matakore, Ngāti Ngutu, Ngāti Pikiahu, Ngāti Te Peehi, Ngāti Waewae, Ngāti Whakatere, Ngutu, Pare, Raukawa, Rereahu, Te Ihingarangi",whakapapa.maori.org.nz,"TKM, WWW",Waikato-Waiariki,4675,"Mangapeehi | Rereahu | Maniapoto, Rereahu | Matakore, Ngati Ngutu, Ngati Pikiahu, Ngati Te Peehi, Ngati Waewae, Ngati Whakatere, Ngutu, Pare, Raukawa, Rereahu, Te Ihingarangi | 2769 SH30, Mangapeehi | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangapeehi - GIS_MID=456"">Send feedback on Mangapeehi</a>","<a href=""https://www.google.com/maps/place/-38.5171990000000,175.3122150000000/data=!3m1!1e3"">View location on Google Maps</a>"
157,Mangarama,,Rongorongo,Tribal,175.129006,-38.375345,534 SH3 Te Mapara,Maniapoto,Apakura,,"F/S, TKM",Waikato-Waiariki,4663,Mangarama | Rongorongo | Maniapoto | Apakura | 534 SH3 Te Mapara | Waikato-Waiariki,"<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangarama - GIS_MID=157"">Send feedback on Mangarama</a>","<a href=""https://www.google.com/maps/place/-38.3753450000000,175.1290060000000/data=!3m1!1e3"">View location on Google Maps</a>"
158,Mangaroa,,Hikawera II,Tribal,176.754782,-39.650565,"3 Raukawa Road, Bridge Pa","Ngāti Kahungunu, Ngāti Kahungunu ki Heretaunga Tamatea","Ngāti Pōporo, Ngati Rahunga, Ngāti Rahunga",kahungunu.iwi.nz,"TKM, WWW",Ikaroa-Rāwhiti,5194,"Mangaroa | Hikawera II | Ngati Kahungunu, Ngati Kahungunu ki Heretaunga Tamatea | Ngati Poporo, Ngati Rahunga, Ngati Rahunga | 3 Raukawa Road, Bridge Pa | Ikaroa-Rawhiti","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangaroa - GIS_MID=158"">Send feedback on Mangaroa</a>","<a href=""https://www.google.com/maps/place/-39.6505650000000,176.7547820000000/data=!3m1!1e3"">View location on Google Maps</a>"
159,Mangataiore,,No wharenui,Tribal,173.406891,-35.147573,"45-54 Victoria Valley Rd., Kaitaia",Ngāti Kahu,Ngāti Taranga,,TKM,Te Taitokerau,4604,"Mangataiore | No wharenui | Ngati Kahu | Ngati Taranga | 45-54 Victoria Valley Rd., Kaitaia | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangataiore - GIS_MID=159"">Send feedback on Mangataiore</a>","<a href=""https://www.google.com/maps/place/-35.1475730000000,173.4068910000000/data=!3m1!1e3"">View location on Google Maps</a>"
160,Mangatangi,,Marae Kirikiri,Tribal,175.176889,-37.214551,"199 Mangatangi Valley Rd., Pōkeno","Ngāti Tamaoho, Waikato","Ngāi Tai, Ngāti Koheriki, Ngāti Tamaoho",,"F/S, TKM",Tāmaki Makaurau,5081,"Mangatangi | Marae Kirikiri | Ngati Tamaoho, Waikato | Ngai Tai, Ngati Koheriki, Ngati Tamaoho | 199 Mangatangi Valley Rd., Pokeno | Tamaki Makaurau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangatangi - GIS_MID=160"">Send feedback on Mangatangi</a>","<a href=""https://www.google.com/maps/place/-37.2145510000000,175.1768890000000/data=!3m1!1e3"">View location on Google Maps</a>"
161,Mangatawa,Tamapahore Marae,Tamapahore,Tribal,176.247327,-37.696476,"46 Tareha Lane, Kairua",Ngāi Te Rangi,Ngā Pōtiki,,TKM,Waikato-Waiariki,4843,"Mangatawa | Tamapahore Marae | Tamapahore | Ngai Te Rangi | Nga Potiki | 46 Tareha Lane, Kairua | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangatawa - GIS_MID=161"">Send feedback on Mangatawa</a>","<a href=""https://www.google.com/maps/place/-37.6964760000000,176.2473270000000/data=!3m1!1e3"">View location on Google Maps</a>"
162,Mangatoatoa,,Te Maru o Ihowa,Tribal,175.332903,-38.059561,"66 Te Mawhai Rd., Te Awamutu","Maniapoto, Waikato","Ngāti Ngutu, Ngāti Paretekawa, Ngutu, Pare te Kawa, Parewaeono",whakapapa.maori.org.nz,"TKM, WWW",Waikato-Waiariki,4679,"Mangatoatoa | Te Maru o Ihowa | Maniapoto, Waikato | Ngati Ngutu, Ngati Paretekawa, Ngutu, Pare te Kawa, Parewaeono | 66 Te Mawhai Rd., Te Awamutu | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangatoatoa - GIS_MID=162"">Send feedback on Mangatoatoa</a>","<a href=""https://www.google.com/maps/place/-38.0595610000000,175.3329030000000/data=!3m1!1e3"">View location on Google Maps</a>"
163,Mangatōwai,,No whare hui,Tribal,173.646737,-34.98683,"390 Taupo Bay Rd., Mangonui",Ngāpuhi / Ngāti Kahu ki Whaingaroa,Ngāti Aukiwa,,TKM,Te Taitokerau,4609,"Mangatowai | No whare hui | Ngapuhi / Ngati Kahu ki Whaingaroa | Ngati Aukiwa | 390 Taupo Bay Rd., Mangonui | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangatōwai - GIS_MID=163"">Send feedback on Mangatōwai</a>","<a href=""https://www.google.com/maps/place/-34.9868300000000,173.6467370000000/data=!3m1!1e3"">View location on Google Maps</a>"
164,Māngatu,,Te Ngāwari,Tribal,177.827754,-38.384147,"38 Te Whiwhi St., Whatatutu",Te Aitanga ā Māhaki,"Ngariki, Ngāti Wahia, Te Whānau a Taupara","Gisborne DC, Same location as Te Ngawari Marae","F/S, MFish, TKM",Ikaroa-Rāwhiti,4884,"Mangatu | Te Ngawari | Te Aitanga a Mahaki | Ngariki, Ngati Wahia, Te Whanau a Taupara | 38 Te Whiwhi St., Whatatutu | Ikaroa-Rawhiti","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Māngatu - GIS_MID=164"">Send feedback on Māngatu</a>","<a href=""https://www.google.com/maps/place/-38.3841470000000,177.8277540000000/data=!3m1!1e3"">View location on Google Maps</a>"
568,Mangawhero,,Te Aroha,Tribal,173.648088951,-35.0854749245,"599 Ōtangaroa Road, Ōtangaroa","Ngāpuhi / Ngāti Kahu ki Whaingaroa, Ngāti Kahu ki Whangaroa","Kaitore, Ngāti Hōia, Ngāti Rangi, Ngāti Rangimatamomoe, Te Hōia",,"R/O, TKM",Te Taitokerau,6067,"Mangawhero | Te Aroha | Ngapuhi / Ngati Kahu ki Whaingaroa, Ngati Kahu ki Whangaroa | Kaitore, Ngati Hoia, Ngati Rangi, Ngati Rangimatamomoe, Te Hoia | 599 Otangaroa Road, Otangaroa | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Mangawhero - GIS_MID=568"">Send feedback on Mangawhero</a>","<a href=""https://www.google.com/maps/place/-35.0854749244858,173.6480889510054/data=!3m1!1e3"">View location on Google Maps</a>"
165,Maniaiti,Wallace Pa,Te Aroha o Ngā Mātua Tūpuna,Tribal,175.383952,-38.892378,"458 SH41, Maniaiti, Taumarunui","Ngāti Tūwharetoa, Whanganui Iwi / Te Atihaunui a Pāpārangi","Ngāti Haua, Ngāti Hekeawai, Ngāti Hinemihi, Ngāti Manunui",whakapapa.maori.org.nz,"TKM, WWW",Te Tai Hauāuru,5296,"Maniaiti | Wallace Pa | Te Aroha o Nga Matua Tupuna | Ngati Tuwharetoa, Whanganui Iwi / Te Atihaunui a Paparangi | Ngati Haua, Ngati Hekeawai, Ngati Hinemihi, Ngati Manunui | 458 SH41, Maniaiti, Taumarunui | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Maniaiti - GIS_MID=165"">Send feedback on Maniaiti</a>","<a href=""https://www.google.com/maps/place/-38.8923780000000,175.3839520000000/data=!3m1!1e3"">View location on Google Maps</a>"
166,Maniaroa,,Maniaroa,Tribal,174.62177,-38.668861,"5183 SH3, Awakino",Maniapoto,"Ngāti Rākei, Rungaterangi, Waiora",,"F/S, TKM",Waikato-Waiariki,4723,"Maniaroa | Maniaroa | Maniapoto | Ngati Rakei, Rungaterangi, Waiora | 5183 SH3, Awakino | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Maniaroa - GIS_MID=166"">Send feedback on Maniaroa</a>","<a href=""https://www.google.com/maps/place/-38.6688610000000,174.6217700000000/data=!3m1!1e3"">View location on Google Maps</a>"
39,Manoeka,,Hei,Tribal,176.294913,-37.776326,"147 Manoeka Rd., Te Puke",Waitaha,,"whakapapa.maori.org.nz, Western BOP DC","EBOP, F/S, MFish, TKM, WWW",Waikato-Waiariki,5675,"Manoeka | Hei | Waitaha | 147 Manoeka Rd., Te Puke | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Manoeka - GIS_MID=39"">Send feedback on Manoeka</a>","<a href=""https://www.google.com/maps/place/-37.7763260000000,176.2949130000000/data=!3m1!1e3"">View location on Google Maps</a>"
